LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_ENERGY_RATING,POTENTIAL_ENERGY_RATING,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,PROPERTY_TYPE,BUILT_FORM,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,TRANSACTION_TYPE,ENVIRONMENT_IMPACT_CURRENT,ENVIRONMENT_IMPACT_POTENTIAL,ENERGY_CONSUMPTION_CURRENT,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,CO2_EMISSIONS_POTENTIAL,LIGHTING_COST_CURRENT,LIGHTING_COST_POTENTIAL,HEATING_COST_CURRENT,HEATING_COST_POTENTIAL,HOT_WATER_COST_CURRENT,HOT_WATER_COST_POTENTIAL,TOTAL_FLOOR_AREA,ENERGY_TARIFF,MAINS_GAS_FLAG,FLOOR_LEVEL,FLAT_TOP_STOREY,FLAT_STOREY_COUNT,MAIN_HEATING_CONTROLS,MULTI_GLAZE_PROPORTION,GLAZED_TYPE,GLAZED_AREA,EXTENSION_COUNT,NUMBER_HABITABLE_ROOMS,NUMBER_HEATED_ROOMS,LOW_ENERGY_LIGHTING,NUMBER_OPEN_FIREPLACES,HOTWATER_DESCRIPTION,HOT_WATER_ENERGY_EFF,HOT_WATER_ENV_EFF,FLOOR_DESCRIPTION,FLOOR_ENERGY_EFF,FLOOR_ENV_EFF,WINDOWS_DESCRIPTION,WINDOWS_ENERGY_EFF,WINDOWS_ENV_EFF,WALLS_DESCRIPTION,WALLS_ENERGY_EFF,WALLS_ENV_EFF,SECONDHEAT_DESCRIPTION,SHEATING_ENERGY_EFF,SHEATING_ENV_EFF,ROOF_DESCRIPTION,ROOF_ENERGY_EFF,ROOF_ENV_EFF,MAINHEAT_DESCRIPTION,MAINHEAT_ENERGY_EFF,MAINHEAT_ENV_EFF,MAINHEATCONT_DESCRIPTION,MAINHEATC_ENERGY_EFF,MAINHEATC_ENV_EFF,LIGHTING_DESCRIPTION,LIGHTING_ENERGY_EFF,LIGHTING_ENV_EFF,MAIN_FUEL,WIND_TURBINE_COUNT,HEAT_LOSS_CORRIDOOR,UNHEATED_CORRIDOR_LENGTH,FLOOR_HEIGHT,PHOTO_SUPPLY,SOLAR_WATER_HEATING_FLAG,MECHANICAL_VENTILATION,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,CERTIFICATE_HASH
3.22325920090708E+020,Eleanors Bower,Follett Road,Topsham,EX3 0JP,9302944668,E,D,49,59,House,Detached,2009-07-08,E07000041,E14000678,Devon,2009-07-08,marketed sale,44,54,328,262,9.4,55,7.5,166,89,1321,1104,165,134,171.81,Single,Y,NO DATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,Normal,1,8,8,14,0,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Average,Average,"Timber frame, as built, insulated (assumed)",Good,Good,"Room heaters, dual fuel (mineral and wood)",,,"Pitched, insulated (assumed)",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Average,Average,Low energy lighting in 14% of fixed outlets,Poor,Poor,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.49,0,N,natural,"Eleanors Bower, Follett Road, Topsham",Exeter,East Devon,e9c2db344f35908b2294118d009a0f2d7e162997798b2d621a17d80b3ac0b2c3
1.1502926201406E+021,"12, Church Path Road",,,EX2 9DF,7619593278,D,B,57,86,House,Mid-Terrace,2014-06-02,E07000041,E14000698,Devon,2014-06-02,marketed sale,56,89,255,45,3.2,48,0.6,69,41,621,360,100,61,66,Single,Y,NODATA!,,,"Programmer, TRVs and bypass",100,double glazing installed before 2002,Normal,1,3,3,33,0,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, filled cavity",Good,Good,"Room heaters, electric",,,"Pitched, no insulation",Very Poor,Very Poor,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Average,Average,Low energy lighting in 33% of fixed outlets,Average,Average,mains gas (not community),0,NO DATA!,,,0,,natural,"12, Church Path Road",Exeter,Exeter,f259a36955914fb89de4cfdaccef39176b6de9db7b26e3ec81989a766aaf49a9
7.71012201508061E+019,"9, Dunsford Gardens",,,EX4 1LN,5590755468,D,B,63,85,House,Semi-Detached,2015-08-06,E07000041,E14000698,Devon,2015-08-06,ECO assessment,56,83,251,79,3.9,44,1.3,72,56,697,434,130,84,88,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",0,not defined,Normal,0,5,5,71,0,From main system,Good,Good,"Solid, no insulation (assumed)",NO DATA!,,Single glazed,Very Poor,Very Poor,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,None,,,"Pitched, limited insulation",Poor,Poor,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 71% of fixed outlets,Very Good,Very Good,mains gas (not community),0,NO DATA!,,,,N,natural,"9, Dunsford Gardens",Exeter,Exeter,dd38c0d57fe2218cc84df60ee2613c9e8ab421f6cb3878ae711e6c7eced94ca3
8.56089320121113E+020,"69, Athelstan Road",,,EX1 1SB,1463513078,E,C,54,80,House,Mid-Terrace,2012-11-13,E07000041,E14000698,Devon,2012-11-13,marketed sale,48,78,240,88,5.9,46,2.2,98,62,923,546,154,92,128,Single,Y,NODATA!,,,"Programmer, TRVs and bypass",100,double glazing installed during or after 2002,Normal,2,6,6,41,0,Gas multipoint,Good,Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Good,Good,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,"Room heaters, mains gas",,,"Roof room(s), insulated (assumed)",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Average,Average,Low energy lighting in 41% of fixed outlets,Average,Average,mains gas (not community),0,NO DATA!,,,0,,natural,"69, Athelstan Road",Exeter,Exeter,c2611d98136b76a4f66bfebd565bed373505285a335c47d8cc4a20de1b3239f4
1.33507062015062E+021,30 Geneva Court,Geneva Close,,EX2 4NH,1193207378,C,C,73,77,Flat,Detached,2015-06-17,E07000041,E14000698,Devon,2015-06-22,rental (social),74,80,194,152,1.6,34,1.3,33,33,247,230,157,108,47,Single,Y,1st,N,,Programmer and room thermostat,100,"double glazing, unknown install date",Normal,0,2,2,100,0,From main system,Average,Good,(another dwelling below),NO DATA!,,Fully double glazed,Average,Average,"Cavity wall, filled cavity",Good,Good,None,,,(another dwelling above),,,"Boiler and radiators, mains gas",Good,Good,Programmer and room thermostat,Average,Average,Low energy lighting in all fixed outlets,Very Good,Very Good,mains gas (not community),0,unheated corridor,8.08,,,N,natural,"30 Geneva Court, Geneva Close",Exeter,Exeter,a91f891a47935e809c81289e738fb19fb0ee0b6a2de34131236d9c83ea2e2aab
8.94910420130307E+020,"19, Countess Wear Road",,,EX2 6LG,3925885078,D,B,61,83,Bungalow,Detached,2013-03-07,E07000041,E14000698,Devon,2013-03-07,FiT application,56,81,199,73,5.1,38,1.9,112,65,767,518,183,81,134,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,Normal,0,7,7,27,0,From main system,Average,Average,"Solid, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, filled cavity",Good,Good,None,,,"Pitched, 250 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Average,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 27% of fixed outlets,Average,Average,mains gas (not community),0,NO DATA!,,,0,,natural,"19, Countess Wear Road",Exeter,Exeter,5508be75654e340c952accd28f499f67a7602943c33000dde64b4a434abd2d5d
8.80682420130206E+020,"24, Grecian Way",,,EX2 5PF,7063884078,D,C,63,77,House,Detached,2013-02-06,E07000041,E14000678,Devon,2013-02-06,marketed sale,58,73,191,109,4.8,37,2.8,108,67,750,670,145,79,131,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,Normal,0,7,7,38,1,From main system,Good,Good,"Solid, limited insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, as built, insulated (assumed)",Good,Good,"Room heaters, mains gas",,,"Pitched, 150 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 38% of fixed outlets,Average,Average,mains gas (not community),0,NO DATA!,,,0,,natural,"24, Grecian Way",Exeter,East Devon,8c7d1206daa452dcf1a414537b9e1e2aaab6b49d7cb729a379123acbba930a46
2.11627020090112E+020,"8, Wynards",Magdalen Street,,EX2 4HX,3868826568,E,E,44,50,House,Mid-Terrace,2009-01-12,E07000041,E14000698,Devon,2009-01-12,rental (private),39,43,416,372,7.7,69.6,6.9,106,53,1053,983,116,101,139,Single,Y,NO DATA!,,,"Programmer, TRVs and bypass",0,INVALID!,Normal,1,4,4,0,2,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Single glazed,Very Poor,Very Poor,"Cavity wall, as built, partial insulation (assumed)",Average,Average,"Room heaters, mains gas",,,"Flat, limited insulation (assumed)",Poor,Poor,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Poor,Poor,No low energy lighting,Very Poor,Very Poor,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.1,0,N,natural,"8, Wynards, Magdalen Street",Exeter,Exeter,094a347ba6514b3f170914fd1714e5cdd096d69d697be8516221222b25084323
1.48035892016092E+021,"8, Woolsery Grove",,,EX4 8BL,5664827478,D,C,57,76,Bungalow,Semi-Detached,2016-09-17,E07000041,E14000698,Devon,2016-09-17,rental (private),52,71,327,170,3.4,58,1.8,84,42,637,575,91,60,60,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,Normal,0,3,3,0,0,From main system,Good,Good,"Suspended, no insulation (assumed)",NO DATA!,,Fully double glazed,Average,Average,"Cavity wall, filled cavity",Good,Good,None,,,"Pitched, no insulation (assumed)",Very Poor,Very Poor,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,No low energy lighting,Very Poor,Very Poor,mains gas (not community),0,NO DATA!,,2.37,,N,natural,"8, Woolsery Grove",Exeter,Exeter,91a2e3179c1c1ccf2545c80eff1cf918f04adbaed31cf2bf7dbc5d721df4e357
1.48217852016093E+021,"170, Honiton Road",,,EX1 3EP,3571247478,B,B,86,86,House,Detached,2016-09-19,E07000041,E14000678,Devon,2016-09-26,FiT application,80,80,70,70,5.4,13,5.4,144,144,1324,1324,132,132,427,Single,Y,NODATA!,,,Time and temperature zone control,100,double glazing installed during or after 2002,Normal,1,10,10,100,0,From main system,Good,Good,"Suspended, insulated (assumed)",NO DATA!,,Fully double glazed,Good,Good,"Cavity wall, as built, insulated (assumed)",Very Good,Very Good,"Room heaters, mains gas",,,"Pitched, insulated (assumed)",Good,Good,"Boiler and underfloor heating, mains gas",Good,Good,Time and temperature zone control,Very Good,Very Good,Low energy lighting in all fixed outlets,Very Good,Very Good,mains gas (not community),0,NO DATA!,,2.5,,N,natural,"170, Honiton Road",Exeter,East Devon,ef7d6428480e30cbe40ca3cb2cec4615c1913362054bd602b2b8e04c85ea3b96
9.02318520130321E+020,"8, Roche Garden",,,EX2 6LS,6841246078,C,B,72,83,House,Detached,2013-03-21,E07000041,E14000698,Devon,2013-03-21,FiT application,70,82,132,72,3.7,25,2.1,82,82,649,539,67,67,144,Single,Y,NODATA!,,,"Programmer, TRVs and bypass",100,double glazing installed before 2002,Normal,0,7,7,83,0,From main system,Good,Good,"Solid, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, filled cavity",Good,Good,None,,,"Pitched, 250 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Average,Average,Low energy lighting in 83% of fixed outlets,Very Good,Very Good,mains gas (not community),0,NO DATA!,,,0,,natural,"8, Roche Garden",Exeter,Exeter,1232675a89d7e322e6d8520fac91850b05bfc2ebfd62f0068f6a33f7b7bef240
3.23246920090709E+020,"248, Pinhoe Road",,,EX4 7HH,168064668,D,D,55,64,House,Mid-Terrace,2009-07-09,E07000041,E14000698,Devon,2009-07-09,rental (private),57,66,354,289,3.8,51,3,47,35,621,522,107,93,74.26,Single,Y,NO DATA!,,,"Programmer, room thermostat and TRVs",70,double glazing installed before 2002,Normal,1,4,4,65,3,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Partial double glazing,Poor,Poor,"Solid brick, as built, no insulation (assumed)",Very Poor,Very Poor,"Room heaters, wood logs",,,"Pitched, 100 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Average,Average,Low energy lighting in 65% of fixed outlets,Good,Good,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.4,0,N,natural,"248, Pinhoe Road",Exeter,Exeter,76e3112622acb6d5b6748448ca179894f3661155bcbb83e170fcd5e4eace0db9
2.13598720090116E+020,"22, Mount Pleasant Road",,,EX4 7AD,7458556568,E,D,53,67,House,Mid-Terrace,2009-01-16,E07000041,E14000698,Devon,2009-01-16,marketed sale,48,63,305,211,8.1,51,5.6,99,74,964,688,148,108,159.59,Single,Y,NO DATA!,,,"Programmer, TRVs and bypass",84,double glazing installed before 2002,Normal,1,8,8,66,1,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Partial double glazing,Poor,Poor,"Solid brick, as built, no insulation (assumed)",Very Poor,Very Poor,"Room heaters, dual fuel (mineral and wood)",,,"Pitched, no insulation",Very Poor,Very Poor,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Poor,Poor,Low energy lighting in 66% of fixed outlets,Good,Good,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.9,0,N,natural,"22, Mount Pleasant Road",Exeter,Exeter,93af65508d9bd5c045f0b7372b61f7bf2aa907e381a7eb26987249f31e054748
1.13813192014051E+021,"5, King Henrys Road",,,EX2 6AJ,6888603278,E,C,43,80,House,Detached,2014-05-09,E07000041,E14000698,Devon,2014-05-09,none of the above,37,78,298,87,9.5,57,2.8,141,77,1606,722,256,87,165,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,"double glazing, unknown install date",Normal,0,5,5,18,0,"From main system, no cylinder thermostat",Average,Average,"Solid, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,"Room heaters, mains gas",,,"Pitched, no insulation",Very Poor,Very Poor,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 18% of fixed outlets,Poor,Poor,mains gas (not community),0,NO DATA!,,,0,,natural,"5, King Henrys Road",Exeter,Exeter,c8461a0854093defc45ebd0e23ef1653e658072e120c3cf1bb66981ac0cdf21b
1.44423362016052E+021,"32, Sandoe Way",,,EX1 3WJ,2228474478,B,A,84,93,House,Detached,2016-05-17,E07000041,E14000698,Devon,2016-05-17,new dwelling,84,92,75,25,2,13,0.7,78,78,325,327,114,60,148,standard tariff,,NO DATA!,,,Time and temperature zone control,,NO DATA!,NO DATA!,,,,,,From main system,Good,Good,Average thermal transmittance 0.16 W/m²K,Very Good,Very Good,High performance glazing,Very Good,Very Good,Average thermal transmittance 0.27 W/m²K,Very Good,Very Good,None,,,Average thermal transmittance 0.11 W/m²K,Very Good,Very Good,"Boiler and radiators, mains gas",Good,Good,Time and temperature zone control,Very Good,Very Good,Low energy lighting in all fixed outlets,Very Good,Very Good,mains gas - this is for backwards compatibility only and should not be used,,NO DATA!,,,,,NO DATA!,"32, Sandoe Way",Exeter,Exeter,5c24a75d32e19183943ecd2cc1e03e859b1eae531785860576f03c742efef74f
1.41170122016022E+021,"6, Bernadette Close",,,EX4 8DU,1610442478,C,B,69,89,House,Mid-Terrace,2016-02-10,E07000041,E14000698,Devon,2016-02-21,ECO assessment,67,88,208,51,2.5,37,0.7,81,47,447,335,103,68,68,Single,Y,NODATA!,,,"Programmer, TRVs and bypass",100,double glazing installed during or after 2002,Normal,0,3,3,29,0,From main system,Good,Good,"Solid, no insulation (assumed)",NO DATA!,,Fully double glazed,Good,Good,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,None,,,"Pitched, 270 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Average,Average,Low energy lighting in 29% of fixed outlets,Average,Average,mains gas (not community),0,NO DATA!,,,,N,natural,"6, Bernadette Close",Exeter,Exeter,ea8526b18c1356220a94e0fe64fa985923d5a065ae84b03dbc6bc2b69d200812
1.35010492015081E+021,"6, Lower Hill Barton Road",,,EX1 3EH,6053508378,D,C,64,75,House,Semi-Detached,2015-08-04,E07000041,E14000698,Devon,2015-08-08,rental (private),62,72,185,127,4.6,32,3.2,135,83,837,785,176,176,140,Unknown,Y,NODATA!,,,"Programmer, room thermostat and TRVs",,not defined,Much More Than Typical,3,7,7,38,1,From main system,Good,Good,"Suspended, no insulation (assumed)",NO DATA!,,Fully double glazed,Good,Good,"Cavity wall, filled cavity",Good,Good,None,,,"Pitched, 200 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 38% of fixed outlets,Average,Average,mains gas (not community),0,NO DATA!,,,,N,natural,"6, Lower Hill Barton Road",Exeter,Exeter,7d01cefe1d3e7a4ad956b3f0effe156eecd77130017b586c071e92b70710488c
3.00389920090609E+020,19 Eagle Cottages,Bonhay Road,,EX4 3AA,9681992668,G,F,20,21,House,End-Terrace,2009-06-05,E07000041,E14000698,Devon,2009-06-09,rental (private),43,43,505,501,5,76.2,5,62,31,931,950,268,268,65.84,Single,Y,NO DATA!,,,Appliance thermostats,100,double glazing installed during or after 2002,Normal,1,5,5,0,0,"Electric immersion, standard tariff",Very Poor,Poor,"Suspended, no insulation (assumed)",,,Fully double glazed,Good,Good,"Cavity wall, as built, insulated (assumed)",Good,Good,None,,,"Flat, insulated",Average,Average,"Room heaters, electric",Very Poor,Poor,Appliance thermostats,Good,Good,No low energy lighting,Very Poor,Very Poor,electricity - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.4,0,N,natural,"19 Eagle Cottages, Bonhay Road",Exeter,Exeter,ff7c8aaedeb0000b6bd32ab6826584236957bfde14efa1322417674e578799c9
6.13632320110412E+020,"102, Chaucer Grove",,,EX4 7BX,3781255868,B,B,86,86,Flat,NO DATA!,2011-04-04,E07000041,E14000698,Devon,2011-04-12,new dwelling,86,86,117,117,1.1,19,1.1,37,37,183,183,78,78,54.91,standard tariff,,top floor,,,"Programmer, room thermostat and TRVs",,NO DATA!,NO DATA!,,,,6,,From main system,Very Good,Very Good,(other premises below),,,High performance glazing,Very Good,Very Good,Average thermal transmittance 0.20 W/m?K,Very Good,Very Good,None,,,Average thermal transmittance 0.14 W/m?K,Very Good,Very Good,"Boiler and radiators, mains gas",Very Good,Very Good,"Programmer, room thermostat and TRVs",Average,Average,Low energy lighting in 86% of fixed outlets,Very Good,Very Good,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.38,,,NO DATA!,"102, Chaucer Grove",Exeter,Exeter,b093ed03d912b0ee9236a549ae27063c438c0fdb6654710a027d3a87576367c9
3.88664201204181E+019,Flat 5,5 Blackall Road,,EX4 4HD,5129383568,F,D,21,60,Flat,Semi-Detached,2012-04-18,E07000041,E14000698,Devon,2012-04-18,rental (private),32,36,784,697,3.9,139,3.4,36,20,695,336,201,76,28,Single,N,2nd,Y,,Appliance thermostats,50,double glazing installed before 2002,Normal,0,1,1,0,0,"Electric immersion, standard tariff",Very Poor,Very Poor,(other premises below),,,Partial double glazing,Poor,Poor,"Solid brick, as built, no insulation (assumed)",Poor,Poor,None,,,"Pitched, no insulation (assumed)",Very Poor,Very Poor,"Room heaters, electric",Very Poor,Very Poor,Appliance thermostats,Good,Good,No low energy lighting,Very Poor,Very Poor,electricity (not community),0,unheated corridor,4.95,,0,,natural,"Flat 5, 5 Blackall Road",Exeter,Exeter,cb86658250b33df5db8d32e32a3b1c61bbbf863f6cfc1649a015c81749f7fbfa
3.30314920090722E+020,Highbury,Exwick Lane,,EX4 2AP,4391215668,C,C,69,72,House,Detached,2009-07-22,E07000041,E14000698,Devon,2009-07-22,marketed sale,65,67,215,200,4.3,35.9,4,92,63,613,585,111,111,119.16,Single,Y,NO DATA!,,,Programmer and room thermostat,100,double glazing installed before 2002,Normal,2,7,7,53,0,From main system,Very Good,Very Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, as built, insulated (assumed)",Good,Good,"Room heaters, mains gas",,,"Pitched, 250mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Very Good,Very Good,Programmer and room thermostat,Poor,Poor,Low energy lighting in 53% of fixed outlets,Good,Good,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.48,0,N,natural,"Highbury, Exwick Lane",Exeter,Exeter,ba8776a8263a002a44e232b28ad898839a6a5cd03a6a380842a04cf08978b369
9.05187720130918E+020,63 Culverland Road,,,EX4 6JJ,3190166078,B,B,83,83,Flat,Detached,2013-09-18,E07000041,E14000698,Devon,2013-09-18,new dwelling,84,84,114,114,1.2,20,1.2,38,38,135,135,154,154,62,standard tariff,,ground floor,,,Time and temperature zone control,,NO DATA!,NO DATA!,,,,,,From main system,Average,Good,Average thermal transmittance 0.17 W/m?K,Very Good,Very Good,High performance glazing,Very Good,Very Good,Average thermal transmittance 0.18 W/m?K,Very Good,Very Good,None,,,(other premises above),,,"Air source heat pump, underfloor, electric",Average,Good,Time and temperature zone control,Very Good,Very Good,Low energy lighting in all fixed outlets,Very Good,Very Good,"Electricity: electricity, unspecified tariff",,NO DATA!,,,,,NO DATA!,63 Culverland Road,Exeter,Exeter,28a38fe6f5deceeaaefb33c29c28aa9292d7c435e9eb61498b5b87fea3a40ab1
1.24310432014113E+021,"15, Chester Close",,,EX4 2EJ,6168940378,D,C,62,80,House,Semi-Detached,2014-11-29,E07000041,E14000698,Devon,2014-11-29,none of the above,56,78,198,88,5.3,38,2.4,91,91,915,662,229,91,141,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,Normal,1,7,7,75,0,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,None,,,"Flat, no insulation (assumed)",Very Poor,Very Poor,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 75% of fixed outlets,Very Good,Very Good,mains gas (not community),0,NO DATA!,,,0,,natural,"15, Chester Close",Exeter,Exeter,5992b8a1e808311bcaf4254b2ab50bcb4158b914db1c1d0679554ce32f096aed
1.35110782015081E+021,"25, Brookside Crescent",,,EX4 8NE,5609018378,D,B,65,86,Bungalow,Detached,2015-08-05,E07000041,E14000698,Devon,2015-08-06,none of the above,63,85,259,77,2.5,46,0.8,49,38,476,374,90,60,55,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,Normal,0,3,3,71,0,From main system,Good,Good,"Solid, no insulation (assumed)",NO DATA!,,Fully double glazed,Average,Average,"Cavity wall, filled cavity",Good,Good,"Room heaters, mains gas",,,"Pitched, 100 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 71% of fixed outlets,Very Good,Very Good,mains gas (not community),0,NO DATA!,,,,N,natural,"25, Brookside Crescent",Exeter,Exeter,f4af7402d2aacce116502eb90b9bd34467c8a8e7abc43af66e047eb987d76236
9.34896220130521E+020,"15, Collins Road",,,EX4 5DH,2696678078,D,B,64,82,Bungalow,Detached,2013-05-21,E07000041,E14000698,Devon,2013-05-21,marketed sale,64,83,201,74,2.8,38,1.1,85,42,473,410,110,74,73,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,Normal,0,4,4,0,0,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, filled cavity",Good,Good,"Room heaters, electric",,,"Pitched, 250 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,No low energy lighting,Very Poor,Very Poor,mains gas (not community),0,NO DATA!,,,0,,natural,"15, Collins Road",Exeter,Exeter,0632ced4ea5680ecdd7efe762338685f2b3f678c56c2ffc3f7573841c86f1ce8
